unidade;ano;mes;setor_centro_custo;internacoes
HJXXIII;2024,0;5,0;UTI -  PEDIATRICO 2º ANDAR;15,0
HJXXIII;2024,0;6,0;BLOCO CIRURGICO;11,0
HJXXIII;2024,0;6,0;PRONTO SOCORRO;995,0
HJXXIII;2024,0;6,0;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;2,0
HJXXIII;2024,0;6,0;UTI -  PEDIATRICO 2º ANDAR;4,0
HJXXIII;2024,0;7,0;BLOCO CIRURGICO;16,0
HJXXIII;2024,0;7,0;PRONTO SOCORRO;1015,0
HJXXIII;2024,0;7,0;UTI;1,0
HJXXIII;2024,0;7,0;UTI -  PEDIATRICO 2º ANDAR;10,0
HJXXIII;2024,0;8,0;BLOCO CIRURGICO;13,0
HJXXIII;2024,0;8,0;PRONTO SOCORRO;994,0
HJXXIII;2024,0;8,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1,0
HJXXIII;2024,0;8,0;UTI;1,0
HJXXIII;2024,0;8,0;UTI -  PEDIATRICO 2º ANDAR;1,0
HJXXIII;2024,0;9,0;BLOCO CIRURGICO;23,0
HJXXIII;2024,0;9,0;PRONTO SOCORRO;950,0
HJXXIII;2024,0;9,0;UTI -  PEDIATRICO 2º ANDAR;1,0
HJXXIII;2024,0;10,0;BLOCO CIRURGICO;19,0
HJXXIII;2024,0;10,0;PRONTO SOCORRO;962,0
HJXXIII;2024,0;10,0;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;1,0
HJXXIII;2024,0;10,0;UTI -  PEDIATRICO 2º ANDAR;2,0
HJXXIII;2024,0;11,0;BLOCO CIRURGICO;12,0
HJXXIII;2024,0;11,0;PRONTO SOCORRO;938,0
HJXXIII;2024,0;11,0;UTI;1,0
HJXXIII;2024,0;11,0;UTI -  PEDIATRICO 2º ANDAR;6,0
HJXXIII;2024,0;12,0;BLOCO CIRURGICO;17,0
HJXXIII;2024,0;12,0;PRONTO SOCORRO;1016,0
HJXXIII;2024,0;12,0;UTI;1,0
HJXXIII;2025,0;1,0;BLOCO CIRURGICO;4,0
HJXXIII;2025,0;1,0;PRONTO SOCORRO;1151,0
HJXXIII;2025,0;2,0;BLOCO CIRURGICO;10,0
HJXXIII;2025,0;2,0;PRONTO SOCORRO;1006,0
HJXXIII;2025,0;3,0;BLOCO CIRURGICO;13,0
HJXXIII;2025,0;3,0;PRONTO SOCORRO;1082,0
HJXXIII;2025,0;3,0;UTI -  PEDIATRICO 2º ANDAR;3,0
HJXXIII;2025,0;4,0;BLOCO CIRURGICO;20,0
HJXXIII;2025,0;4,0;PRONTO SOCORRO;1142,0
HJXXIII;2025,0;4,0;UTI;1,0
HJXXIII;2025,0;4,0;UTI -  PEDIATRICO 2º ANDAR;6,0
HJXXIII;2025,0;5,0;BLOCO CIRURGICO;20,0
HJXXIII;2025,0;5,0;PRONTO SOCORRO;1140,0
HJXXIII;2025,0;5,0;UTI -  PEDIATRICO 2º ANDAR;11,0
HJXXIII;2025,0;6,0;BLOCO CIRURGICO;18,0
HJXXIII;2025,0;6,0;PRONTO SOCORRO;1131,0
HJXXIII;2025,0;6,0;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;1,0
HJXXIII;2025,0;6,0;UTI;1,0
HJXXIII;2025,0;6,0;UTI -  PEDIATRICO 2º ANDAR;16,0
HJXXIII;2025,0;7,0;BLOCO CIRURGICO;17,0
HJXXIII;2025,0;7,0;PRONTO SOCORRO;1134,0
HJXXIII;2025,0;7,0;UTI;1,0
HJXXIII;2025,0;7,0;UTI -  PEDIATRICO 2º ANDAR;7,0
HJXXIII;2025,0;8,0;BLOCO CIRURGICO;13,0
HJXXIII;2025,0;8,0;PRONTO SOCORRO;1185,0
HJXXIII;2025,0;8,0;UTI -  PEDIATRICO 2º ANDAR;3,0
HJXXIII;2025,0;9,0;BLOCO CIRURGICO;20,0
HJXXIII;2025,0;9,0;PRONTO SOCORRO;1098,0
HJXXIII;2025,0;9,0;UTI;1,0
HJXXIII;2025,0;9,0;UTI -  PEDIATRICO 2º ANDAR;2,0
HJXXIII;2025,0;10,0;BLOCO CIRURGICO;20,0
HJXXIII;2025,0;10,0;PRONTO SOCORRO;1166,0
HJXXIII;2025,0;10,0;UTI -  PEDIATRICO 2º ANDAR;1,0
HJXXIII;2025,0;11,0;BLOCO CIRURGICO;11,0
HJXXIII;2025,0;11,0;PRONTO SOCORRO;1025,0
HJXXIII;2025,0;12,0;BLOCO CIRURGICO;17,0
HJXXIII;2025,0;12,0;PRONTO SOCORRO;1131,0
HJXXIII;2025,0;12,0;UTI;1,0
HJXXIII;2025,0;12,0;UTI -  PEDIATRICO 2º ANDAR;2,0
HJXXIII;2026,0;1,0;BLOCO CIRURGICO;9,0
HJXXIII;2026,0;1,0;PRONTO SOCORRO;1017,0
HJXXIII;2026,0;2,0;BLOCO CIRURGICO;16,0
HJXXIII;2026,0;2,0;PRONTO SOCORRO;956,0
HMAL;2019,0;1,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;59,0
HMAL;2019,0;1,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;74,0
HMAL;2019,0;1,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;44,0
HMAL;2019,0;2,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;52,0
HMAL;2019,0;2,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;71,0
HMAL;2019,0;2,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;45,0
HMAL;2019,0;3,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;66,0
HMAL;2019,0;3,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;58,0
HMAL;2019,0;3,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;49,0
HMAL;2019,0;4,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;58,0
HMAL;2019,0;4,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;61,0
HMAL;2019,0;4,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;57,0
HMAL;2019,0;5,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;75,0
HMAL;2019,0;5,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;76,0
HMAL;2019,0;5,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;66,0
HMAL;2019,0;6,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;55,0
HMAL;2019,0;6,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;72,0
HMAL;2019,0;6,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;55,0
HMAL;2019,0;7,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;59,0
HMAL;2019,0;7,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;83,0
HMAL;2019,0;7,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;62,0
HMAL;2019,0;8,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;65,0
HMAL;2019,0;8,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;67,0
HMAL;2019,0;8,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;57,0
HMAL;2019,0;9,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;62,0
HMAL;2019,0;9,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;63,0
HMAL;2019,0;9,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;58,0
HMAL;2019,0;10,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;61,0
HMAL;2019,0;10,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;77,0
HMAL;2019,0;10,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;63,0
HMAL;2019,0;11,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;60,0
HMAL;2019,0;11,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;73,0
HMAL;2019,0;11,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;42,0
HMAL;2019,0;12,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;70,0
HMAL;2019,0;12,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;68,0
HMAL;2019,0;12,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;52,0
HMAL;2020,0;1,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;47,0
HMAL;2020,0;1,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;72,0
HMAL;2020,0;1,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;57,0
HMAL;2020,0;2,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;49,0
HMAL;2020,0;2,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;83,0
HMAL;2020,0;2,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;48,0
HMAL;2020,0;3,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;56,0
HMAL;2020,0;3,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;68,0
HMAL;2020,0;3,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;49,0
HMAL;2020,0;4,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;62,0
HMAL;2020,0;4,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;74,0
HMAL;2020,0;5,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;63,0
HMAL;2020,0;5,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;81,0
HMAL;2020,0;6,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;78,0
HMAL;2020,0;6,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;102,0
HMAL;2020,0;6,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;17,0
HMAL;2020,0;7,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;65,0
HMAL;2020,0;7,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;81,0
HMAL;2020,0;7,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;65,0
HMAL;2020,0;8,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;87,0
HMAL;2020,0;8,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;86,0
HMAL;2020,0;8,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;63,0
HMAL;2020,0;9,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;90,0
HMAL;2020,0;9,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;91,0
HMAL;2020,0;9,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;66,0
HMAL;2020,0;10,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;85,0
HMAL;2020,0;10,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;102,0
HMAL;2020,0;10,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;64,0
HMAL;2020,0;11,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;77,0
HMAL;2020,0;11,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;90,0
HMAL;2020,0;11,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;57,0
HMAL;2020,0;12,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;75,0
HMAL;2020,0;12,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;101,0
HMAL;2020,0;12,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;52,0
HMAL;2021,0;1,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;80,0
HMAL;2021,0;1,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;104,0
HMAL;2021,0;1,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;21,0
HMAL;2021,0;2,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;60,0
HMAL;2021,0;2,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;78,0
HMAL;2021,0;2,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;69,0
HMAL;2021,0;3,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;64,0
HMAL;2021,0;3,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;90,0
HMAL;2021,0;3,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;62,0
HMAL;2021,0;4,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;61,0
HMAL;2021,0;4,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;102,0
HMAL;2021,0;4,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;61,0
HMAL;2021,0;5,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;67,0
HMAL;2021,0;5,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;94,0
HMAL;2021,0;5,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;74,0
HMAL;2021,0;6,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;71,0
HMAL;2021,0;6,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;77,0
HMAL;2021,0;6,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;75,0
HMAL;2021,0;7,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;71,0
HMAL;2021,0;7,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;84,0
HMAL;2021,0;7,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;54,0
HMAL;2021,0;8,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;72,0
HMAL;2021,0;8,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;75,0
HMAL;2021,0;8,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;71,0
HMAL;2021,0;9,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;64,0
HMAL;2021,0;9,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;65,0
HMAL;2021,0;9,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;73,0
HMAL;2021,0;10,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;55,0
HMAL;2021,0;10,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;73,0
HMAL;2021,0;10,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;66,0
HMAL;2021,0;11,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;47,0
HMAL;2021,0;11,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;63,0
HMAL;2021,0;11,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;57,0
HMAL;2021,0;12,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;56,0
HMAL;2021,0;12,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;40,0
HMAL;2021,0;12,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;76,0
HMAL;2022,0;1,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;48,0
HMAL;2022,0;1,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;68,0
HMAL;2022,0;2,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;57,0
HMAL;2022,0;2,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;47,0
HMAL;2022,0;2,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;55,0
HMAL;2022,0;3,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;68,0
HMAL;2022,0;3,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;62,0
HMAL;2022,0;3,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;90,0
HMAL;2022,0;4,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;61,0
HMAL;2022,0;4,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;46,0
HMAL;2022,0;4,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;90,0
HMAL;2022,0;5,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;68,0
HMAL;2022,0;5,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;76,0
HMAL;2022,0;5,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;81,0
HMAL;2022,0;6,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;58,0
HMAL;2022,0;6,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;75,0
HMAL;2022,0;6,0;UNIDADE INTERNAÇÃO - BUCO TRAUMATO ORTOPEDIA 2º ANDAR;55,0
HMAL;2022,0;7,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;86,0
HMAL;2022,0;7,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;112,0
HMAL;2022,0;8,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;76,0
HMAL;2022,0;8,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;84,0
HMAL;2022,0;9,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;89,0
HMAL;2022,0;9,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;112,0
HMAL;2022,0;10,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;102,0
HMAL;2022,0;10,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;88,0
HMAL;2022,0;11,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;77,0
HMAL;2022,0;11,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;101,0
HMAL;2022,0;12,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;79,0
HMAL;2022,0;12,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;102,0
HMAL;2023,0;1,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;73,0
HMAL;2023,0;1,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;114,0
HMAL;2023,0;2,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;78,0
HMAL;2023,0;2,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;105,0
HMAL;2023,0;3,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;107,0
HMAL;2023,0;3,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;169,0
HMAL;2023,0;4,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;78,0
HMAL;2023,0;4,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;131,0
HMAL;2023,0;5,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;105,0
HMAL;2023,0;5,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;141,0
HMAL;2023,0;6,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;103,0
HMAL;2023,0;6,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;178,0
HMAL;2023,0;7,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;124,0
HMAL;2023,0;7,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;131,0
HMAL;2023,0;8,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;150,0
HMAL;2023,0;8,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;118,0
HMAL;2023,0;9,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;154,0
HMAL;2023,0;9,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;99,0
HMAL;2023,0;10,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;157,0
HMAL;2023,0;10,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;124,0
HMAL;2023,0;11,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;150,0
HMAL;2023,0;11,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;130,0
HMAL;2023,0;12,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;167,0
HMAL;2023,0;12,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;151,0
HMAL;2024,0;1,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;131,0
HMAL;2024,0;1,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;105,0
HMAL;2024,0;2,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;116,0
HMAL;2024,0;2,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;106,0
HMAL;2024,0;3,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;117,0
HMAL;2024,0;3,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;118,0
HMAL;2024,0;4,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;141,0
HMAL;2024,0;4,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;118,0
HMAL;2024,0;5,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;149,0
HMAL;2024,0;5,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;128,0
HMAL;2024,0;6,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;114,0
HMAL;2024,0;6,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;118,0
HMAL;2024,0;7,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;122,0
HMAL;2024,0;7,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;103,0
HMAL;2024,0;8,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;118,0
HMAL;2024,0;8,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;115,0
HMAL;2024,0;9,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;123,0
HMAL;2024,0;9,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;99,0
HMAL;2024,0;10,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;119,0
HMAL;2024,0;10,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;112,0
HMAL;2024,0;11,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;99,0
HMAL;2024,0;11,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;89,0
HMAL;2024,0;12,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;84,0
HMAL;2024,0;12,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;80,0
HMAL;2025,0;1,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;65,0
HMAL;2025,0;1,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;66,0
HMAL;2025,0;2,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;20,0
HMAL;2025,0;2,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;30,0
HMAL;2025,0;3,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA A;11,0
HMAL;2025,0;3,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;11,0
HMAL;2025,0;4,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;33,0
HMAL;2025,0;5,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;72,0
HMAL;2025,0;6,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;76,0
HMAL;2025,0;7,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;80,0
HMAL;2025,0;8,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;68,0
HMAL;2025,0;9,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;55,0
HMAL;2025,0;10,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;61,0
HMAL;2025,0;11,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;66,0
HMAL;2025,0;12,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;49,0
HMAL;2026,0;1,0;UNIDADE DE INTERNAÇÃO - TRAUMATO/ORTOPEDIA B;74,0
